0	1	
1	1	
2	1	
3	1	
4	1	
5	1	
6	1	
7	1	
8	1	
9	1	
10	1	
11	1	
12	1	
13	1	
14	1	
15	1	
16	1	
17	1	
18	1	
19	1	
20	1	
21	1	
22	1	
23	1	
24	1	
25	1	
26	1	
27	1	
28	1	
29	1	
30	1	
31	1	
32	-1	
33	1	
34	1	
35	1	
36	1	
37	1	
38	1	
39	-1	
40	1	
41	1	
42	1	
43	1	
44	-1	
45	1	
46	1	
47	1	
48	-1	
49	1	
50	1	
51	-1	
52	1	
53	1	
54	1	
55	-1	
56	1	
57	1	
58	1	
59	1	
60	1	
61	1	
62	1	
63	1	
64	1	
65	1	
66	1	
67	1	
68	1	
69	1	
70	1	
71	1	
72	1	
73	1	
74	1	
75	1	
76	1	
77	1	
78	1	
79	1	
80	1	
81	1	
82	1	
83	1	
84	1	
85	1	
86	1	
87	1	
88	1	
89	1	
90	1	
91	1	
92	1	
93	1	
94	1	
95	1	
96	1	
97	1	
98	1	
99	1	
100	1	
101	1	
102	1	
103	1	
104	1	
105	1	
106	1	
107	1	
108	1	
109	1	
110	1	
111	1	
112	1	
113	-1	
114	1	
115	1	
116	1	
117	1	
118	1	
119	1	
120	1	
121	1	
122	1	
123	1	
124	1	
125	1	
126	1	
127	1	
128	1	
129	1	
130	1	
131	1	
132	1	
133	1	
134	1	
135	1	
136	1	
137	1	
138	1	
139	1	
140	1	
141	1	
142	1	
143	1	
144	1	
145	1	
146	1	
147	1	
148	1	
149	1	
150	1	
151	1	
152	1	
153	1	
154	1	
155	1	
156	1	
157	1	
158	1	
159	1	
160	1	
161	1	
162	1	
163	1	
164	1	
165	1	
166	1	
167	1	
168	1	
169	1	
170	1	
171	1	
172	1	
173	1	
174	1	
175	1	
176	1	
177	1	
178	1	
179	1	
180	1	
181	-1	
182	-1	
183	1	
184	-1	
185	1	
186	1	
187	-1	
188	1	
189	1	
190	1	
191	1	
192	1	
193	1	
194	1	
195	1	
196	1	
197	1	
198	1	
199	1	
200	1	
201	-1	
202	1	
203	-1	
204	1	
205	1	
206	1	
207	1	
208	1	
209	1	
210	1	
211	-1	
212	1	
213	1	
214	-1	
215	-1	
216	-1	
217	-1	
218	1	
219	-1	
220	1	
221	-1	
222	-1	
223	-1	
224	-1	
225	1	
226	-1	
227	-1	
228	1	
229	-1	
230	-1	
231	-1	
232	1	
233	1	
234	-1	
235	1	
236	1	
237	1	
238	1	
239	-1	
240	-1	
241	-1	
242	-1	
243	1	
244	-1	
245	-1	
246	1	
247	-1	
248	1	
249	1	
250	-1	
251	-1	
252	-1	
253	-1	
254	-1	
255	-1	
256	1	
257	1	
258	-1	
259	-1	
260	-1	
261	-1	
262	-1	
263	-1	
264	-1	
265	-1	
266	-1	
267	-1	
268	-1	
269	-1	
270	-1	
271	-1	
272	-1	
273	-1	
274	-1	
275	-1	
276	-1	
277	-1	
278	-1	
279	-1	
280	-1	
281	-1	
282	-1	
283	2	
284	-1	
285	-1	
286	-1	
287	-1	
288	-1	
289	-1	
290	-1	
291	-1	
292	-1	
293	-1	
294	-1	
295	-1	
296	-1	
297	-1	
298	-1	
299	-1	
300	2	
301	-1	
302	-1	
303	-1	
304	-1	
305	2	
306	-1	
307	-1	
308	-1	
309	-1	
310	-1	
311	-1	
312	-1	
313	2	
314	2	
315	-1	
316	-1	
317	-1	
318	-1	
319	2	
320	-1	
321	-1	
322	-1	
323	2	
324	-1	
325	2	
326	-1	
327	2	
328	-1	
329	-1	
330	-1	
331	2	
332	2	
333	-1	
334	2	
335	2	
336	2	
337	2	
338	2	
339	-1	
340	2	
341	2	
342	-1	
343	2	
344	2	
345	-1	
346	2	
347	-1	
348	2	
349	-1	
350	2	
351	2	
352	2	
353	2	
354	2	
355	-1	
356	2	
357	2	
358	2	
359	-1	
360	-1	
361	2	
362	2	
363	-1	
364	-1	
365	2	
366	-1	
367	2	
368	2	
369	2	
370	2	
371	2	
372	2	
373	2	
374	2	
375	-1	
376	2	
377	2	
378	2	
379	2	
380	2	
381	2	
382	2	
383	-1	
384	2	
385	2	
386	2	
387	2	
388	2	
389	2	
390	2	
391	2	
392	2	
393	2	
394	2	
395	2	
396	2	
397	2	
398	2	
399	2	
400	2	
401	2	
402	2	
403	2	
404	2	
405	2	
406	2	
407	2	
408	2	
409	2	
410	2	
411	2	
412	2	
413	2	
414	2	
415	2	
416	2	
417	2	
418	2	
419	2	
420	2	
421	2	
422	2	
423	2	
424	2	
425	2	
426	2	
427	2	
428	2	
429	2	
430	2	
431	2	
432	2	
433	2	
434	2	
435	2	
436	2	
437	2	
438	2	
439	2	
440	2	
441	2	
442	2	
443	2	
444	2	
445	2	
446	2	
447	2	
448	2	
449	2	
450	2	
451	2	
452	2	
453	2	
454	-1	
455	2	
456	2	
457	2	
458	2	
459	2	
460	-1	
461	2	
462	2	
463	2	
464	2	
465	2	
466	2	
467	2	
468	2	
469	2	
470	2	
471	2	
472	2	
473	2	
474	2	
475	2	
476	2	
477	2	
478	2	
479	2	
480	2	
481	2	
482	2	
483	-1	
484	2	
485	2	
486	2	
487	2	
488	2	
489	2	
490	2	
491	-1	
492	-1	
493	-1	
494	2	
495	2	
496	2	
497	2	
498	2	
499	2	
500	2	
501	2	
502	-1	
503	2	
504	2	
505	-1	
506	2	
507	2	
508	2	
509	-1	
510	2	
511	-1	
512	-1	
513	2	
514	-1	
515	2	
516	2	
517	-1	
518	-1	
519	-1	
520	2	
521	2	
522	-1	
523	2	
524	2	
525	-1	
526	2	
527	2	
528	2	
529	2	
530	2	
531	2	
532	2	
533	2	
534	-1	
535	2	
536	2	
537	2	
538	2	
539	2	
540	2	
541	-1	
542	2	
543	2	
544	2	
545	2	
546	2	
547	2	
548	2	
549	2	
550	3	
551	3	
552	3	
553	3	
554	3	
555	3	
556	3	
557	3	
558	3	
559	3	
560	3	
561	3	
562	3	
563	3	
564	3	
565	3	
566	3	
567	3	
568	3	
569	3	
570	3	
571	3	
572	3	
573	3	
574	3	
575	3	
576	3	
577	3	
578	3	
579	3	
580	3	
581	3	
582	3	
583	3	
584	3	
585	3	
586	3	
587	3	
588	3	
589	3	
590	3	
591	3	
592	3	
593	3	
594	3	
595	3	
596	3	
597	3	
598	3	
599	3	
600	3	
601	3	
602	3	
603	3	
604	3	
605	3	
606	3	
607	3	
608	3	
609	3	
610	3	
611	3	
612	3	
613	3	
614	3	
615	3	
616	3	
617	3	
618	3	
619	3	
620	3	
621	3	
622	3	
